transaction_id,timestamp,account_number,amount,currency,transaction_type,description,status,channel
TX1001108,2025-03-27 18:03:08,47856721,171.48,GBP,EXCHANGE,"Bill payment to BT Group",COMPLETED,BRANCH
TX1001109,2025-04-03 11:10:05,85328988,379.07,CAD,EXCHANGE,"In-store purchase at Netflix",COMPLETED,MOBILE
TX1001110,2025-03-23 18:12:19,68683432,113.31,CAD,FEE,"Faster payment to Ryanair",CANCELLED,TELEPHONE
TX1001111,2025-03-17 11:57:32,79000316,241.69,AUD,TRANSFER,"Direct debit for Deliveroo",COMPLETED,DIRECT_DEBIT
TX1001112,2025-03-15 15:29:27,57276547,184.44,GBP,FEE,"Transfer to Uber",COMPLETED,TELEPHONE
TX1001113,2025-04-05 10:30:04,32143600,75.64,EUR,PAYMENT,"Online purchase at Sainsbury's",COMPLETED,TELEPHONE
TX1001114,2025-03-10 08:42:12,12615601,101.43,CAD,PAYMENT,"Interest payment from Deliveroo",REJECTED,STANDING_ORDER
TX1001115,2025-03-31 04:13:59,41111843,33.94,GBP,DEPOSIT,"Subscription payment to NatWest Bank",COMPLETED,DIRECT_DEBIT
TX1001116,2025-03-17 03:05:43,33361646,622.13,GBP,INTEREST,"Online purchase at Tesco",COMPLETED,BRANCH
TX1001117,2025-04-07 14:03:59,56357795,5.00,JPY,EXCHANGE,"Deposit from Netflix",REJECTED,ATM
TX1001118,2025-04-04 03:48:09,70056301,173.74,CHF,EXCHANGE,"Transfer to Deliveroo",COMPLETED,DIRECT_DEBIT
TX1001119,2025-03-26 06:18:33,54578698,127.31,GBP,TRANSFER,"Interest payment from Sainsbury's",COMPLETED,DIRECT_DEBIT
TX1001120,2025-03-13 23:50:54,86373566,139.13,CHF,TRANSFER,"Faster payment to Thames Water",COMPLETED,STANDING_ORDER
TX1001121,2025-03-15 02:26:22,24048030,44.73,CHF,FEE,"Payment to Premier Inn",PENDING,MOBILE
TX1001122,2025-03-16 02:06:36,34225066,5.00,GBP,PAYMENT,"Payment to Costa Coffee",COMPLETED,MOBILE
TX1001123,2025-03-29 15:38:50,30047075,218.33,AUD,DEPOSIT,"In-store purchase at Thames Water",COMPLETED,TELEPHONE
TX1001124,2025-03-21 23:21:55,40535904,445.80,GBP,DEPOSIT,"Transfer to Uber",COMPLETED,DIRECT_DEBIT
TX1001125,2025-03-17 01:50:21,27693071,149.24,GBP,TRANSFER,"Deposit from Tesco",COMPLETED,ATM
TX1001126,2025-03-28 05:07:43,24093279,89.70,GBP,EXCHANGE,"Online purchase at Transport for London",COMPLETED,DIRECT_DEBIT
TX1001127,2025-04-06 08:36:56,82148801,432.27,JPY,TRANSFER,"Withdrawal for Netflix",COMPLETED,DIRECT_DEBIT
TX1001128,2025-03-30 18:17:53,11140562,38.19,CAD,WITHDRAWAL,"Withdrawal for HSBC Bank",FAILED,TELEPHONE
TX1001129,2025-03-23 18:24:00,43457275,31.02,GBP,WITHDRAWAL,"In-store purchase at Amazon UK",COMPLETED,ATM
TX1001130,2025-03-11 08:42:27,94131923,35.37,USD,WITHDRAWAL,"In-store purchase at Tesco",COMPLETED,TELEPHONE
TX1001131,2025-03-16 10:30:43,55077223,167.23,AUD,WITHDRAWAL,"International transfer to Nando's",COMPLETED,STANDING_ORDER
TX1001132,2025-04-06 15:48:07,49313044,166.17,JPY,TRANSFER,"Online purchase at KFC",REJECTED,DIRECT_DEBIT
TX1001133,2025-03-27 18:08:41,31741850,249.09,GBP,FEE,"Faster payment to British Airways",REJECTED,DIRECT_DEBIT
TX1001134,2025-04-02 11:57:35,99713288,28.59,CAD,PAYMENT,"Fee for service from British Airways",COMPLETED,ONLINE
TX1001135,2025-03-28 06:23:07,27313933,343.15,AUD,EXCHANGE,"Online purchase at Nando's",COMPLETED,DIRECT_DEBIT
TX1001136,2025-03-26 01:04:45,31588113,94.62,GBP,WITHDRAWAL,"Online purchase at Premier Inn",COMPLETED,MOBILE
TX1001137,2025-04-01 15:18:18,16014188,214.94,EUR,PAYMENT,"Online purchase at KFC",COMPLETED,TELEPHONE
TX1001138,2025-03-14 09:35:22,44024664,173.43,GBP,INTEREST,"Faster payment to Starbucks",COMPLETED,MOBILE
TX1001139,2025-03-22 10:38:34,98447238,186.18,GBP,WITHDRAWAL,"Subscription payment to NatWest Bank",COMPLETED,STANDING_ORDER
TX1001140,2025-04-03 05:04:44,32868048,43.45,USD,TRANSFER,"Transfer to Just Eat",FAILED,TELEPHONE
TX1001141,2025-04-05 03:23:38,49853007,121.81,CHF,EXCHANGE,"Exchange to Sainsbury's",COMPLETED,TELEPHONE
TX1001142,2025-03-13 20:28:15,24534345,103.42,GBP,TRANSFER,"In-store purchase at Sainsbury's",COMPLETED,MOBILE
TX1001143,2025-03-17 09:21:10,53678298,399.29,GBP,INTEREST,"Transfer to Ryanair",REFUNDED,DIRECT_DEBIT
TX1001144,2025-03-24 21:05:56,48771305,152.54,GBP,WITHDRAWAL,"Exchange to Uber",COMPLETED,STANDING_ORDER
TX1001145,2025-03-21 17:10:42,24437744,42.13,GBP,WITHDRAWAL,"International transfer to Netflix",COMPLETED,MOBILE
TX1001146,2025-03-13 13:12:32,86313111,166.45,GBP,FEE,"In-store purchase at EDF Energy",COMPLETED,ATM
TX1001147,2025-03-24 10:06:55,77032364,120.47,JPY,TRANSFER,"Interest payment from Costa Coffee",COMPLETED,TELEPHONE
TX1001148,2025-03-16 05:31:11,95415060,63.01,GBP,PAYMENT,"Interest payment from McDonald's",COMPLETED,MOBILE
TX1001149,2025-03-26 21:47:35,15079213,56.25,GBP,DEPOSIT,"Interest payment from British Airways",COMPLETED,TELEPHONE
TX1001150,2025-04-05 16:39:01,41629892,308.34,GBP,PAYMENT,"Fee for service from Netflix",COMPLETED,ONLINE
TX1001151,2025-03-27 05:47:01,90353323,308.25,EUR,INTEREST,"Transfer to Sainsbury's",COMPLETED,ATM
TX1001152,2025-03-31 14:43:01,29929395,255.84,GBP,WITHDRAWAL,"Fee for service from John Lewis",COMPLETED,ONLINE
TX1001153,2025-04-07 12:05:39,14064025,288.45,USD,DEPOSIT,"Fee for service from Premier Inn",COMPLETED,BRANCH
TX1001154,2025-03-28 06:24:52,82538282,170.65,GBP,EXCHANGE,"Faster payment to Netflix",COMPLETED,STANDING_ORDER
TX1001155,2025-03-22 15:25:34,74799070,79.72,USD,INTEREST,"Faster payment to KFC",COMPLETED,MOBILE
TX1001156,2025-03-15 05:56:12,89507040,994.41,GBP,TRANSFER,"Exchange to Tesco",REJECTED,STANDING_ORDER
TX1001157,2025-04-04 10:49:59,39573165,407.12,GBP,PAYMENT,"Exchange to Lloyds Bank",FAILED,TELEPHONE
TX1001158,2025-03-13 14:28:06,92995667,66.61,EUR,PAYMENT,"Subscription payment to Just Eat",COMPLETED,MOBILE
TX1001159,2025-03-30 11:40:54,87995180,57.83,AUD,PAYMENT,"Payment to Costa Coffee",REJECTED,MOBILE
TX1001160,2025-03-13 09:02:41,31974715,337.68,AUD,TRANSFER,"Faster payment to British Gas",COMPLETED,DIRECT_DEBIT
TX1001161,2025-03-20 15:41:29,63926292,133.49,GBP,PAYMENT,"Deposit from Starbucks",COMPLETED,TELEPHONE
TX1001162,2025-03-13 04:57:54,76323786,7.77,GBP,INTEREST,"Fee for service from Costa Coffee",COMPLETED,ONLINE
TX1001163,2025-04-08 13:45:52,68154855,167.07,JPY,INTEREST,"International transfer to Barclays Bank",REJECTED,ATM
TX1001164,2025-03-13 07:33:42,86823542,398.91,JPY,INTEREST,"Deposit from EasyJet",COMPLETED,DIRECT_DEBIT
TX1001165,2025-03-11 10:47:09,24095419,73.00,GBP,PAYMENT,"Faster payment to Starbucks",COMPLETED,ATM
TX1001166,2025-03-10 14:12:33,14728534,658.72,GBP,FEE,"Transfer to Amazon UK",COMPLETED,BRANCH
TX1001167,2025-03-21 04:14:50,19223497,43.96,GBP,EXCHANGE,"Interest payment from Nando's",REFUNDED,ONLINE
TX1001168,2025-04-04 17:13:33,57676221,189.88,CHF,INTEREST,"Deposit from Amazon UK",COMPLETED,ATM
TX1001169,2025-03-23 19:22:52,94898015,338.81,GBP,WITHDRAWAL,"In-store purchase at Sky UK",REJECTED,ATM
TX1001170,2025-03-15 10:19:16,55307363,93.44,AUD,DEPOSIT,"Fee for service from Amazon UK",COMPLETED,DIRECT_DEBIT
TX1001171,2025-03-22 00:09:16,66836068,720.03,USD,WITHDRAWAL,"Deposit from Sainsbury's",COMPLETED,ONLINE
TX1001172,2025-04-04 01:57:47,90677232,167.20,GBP,EXCHANGE,"Transfer to Boots",COMPLETED,ATM
TX1001173,2025-03-20 05:20:12,97200592,328.21,EUR,TRANSFER,"International transfer to Barclays Bank",COMPLETED,ATM
TX1001174,2025-03-15 01:48:08,86645336,272.72,CHF,INTEREST,"International transfer to Just Eat",COMPLETED,ONLINE
TX1001175,2025-03-24 07:44:27,73407491,187.55,GBP,DEPOSIT,"In-store purchase at British Gas",COMPLETED,ATM
TX1001176,2025-03-30 12:15:14,84954318,393.00,EUR,INTEREST,"Fee for service from Tesco",COMPLETED,ATM
TX1001177,2025-03-23 02:15:54,22726866,306.14,GBP,EXCHANGE,"Exchange to British Gas",COMPLETED,MOBILE
TX1001178,2025-03-31 16:56:59,31590851,20.32,USD,INTEREST,"Direct debit for HSBC Bank",COMPLETED,ONLINE
TX1001179,2025-03-29 21:09:46,57732964,425.42,GBP,WITHDRAWAL,"Fee for service from Amazon UK",FAILED,ONLINE
TX1001180,2025-03-11 18:55:49,19883324,28.82,CAD,EXCHANGE,"Direct debit for BT Group",COMPLETED,ATM
TX1001181,2025-04-03 12:13:29,33772581,279.52,JPY,WITHDRAWAL,"Online purchase at BT Group",COMPLETED,TELEPHONE
TX1001182,2025-04-01 10:35:23,77276684,7.80,USD,EXCHANGE,"Deposit from KFC",COMPLETED,BRANCH
TX1001183,2025-03-17 23:33:59,41987399,102.80,AUD,TRANSFER,"Interest payment from Transport for London",PENDING,TELEPHONE
TX1001184,2025-04-08 06:24:10,49230238,235.30,GBP,DEPOSIT,"Standing order to Lloyds Bank",COMPLETED,BRANCH
TX1001185,2025-03-11 20:12:19,58903439,146.83,GBP,PAYMENT,"Direct debit for Premier Inn",COMPLETED,BRANCH
TX1001186,2025-03-26 00:00:22,53594456,31.27,CHF,WITHDRAWAL,"Payment to HSBC Bank",PENDING,MOBILE
TX1001187,2025-03-19 02:26:36,20961788,266.98,GBP,EXCHANGE,"Fee for service from Barclays Bank",CANCELLED,STANDING_ORDER
TX1001188,2025-03-13 19:39:37,22318157,651.77,CAD,DEPOSIT,"Withdrawal for Netflix",COMPLETED,ONLINE
TX1001189,2025-03-25 00:13:54,37962447,66.69,GBP,EXCHANGE,"Bill payment to Amazon UK",COMPLETED,ATM
TX1001190,2025-04-07 00:34:33,11612788,128.94,GBP,INTEREST,"Transfer to Vodafone UK",COMPLETED,DIRECT_DEBIT
TX1001191,2025-03-15 12:01:51,31660513,689.64,JPY,PAYMENT,"Exchange to Amazon UK",COMPLETED,BRANCH
TX1001192,2025-04-07 23:25:45,53761770,36.53,AUD,PAYMENT,"Standing order to Premier Inn",REFUNDED,ATM
TX1001193,2025-03-19 09:43:35,10221644,8.63,USD,WITHDRAWAL,"Online purchase at Transport for London",COMPLETED,TELEPHONE
TX1001194,2025-04-03 18:36:19,74454982,91.37,GBP,DEPOSIT,"Standing order to Costa Coffee",COMPLETED,MOBILE
TX1001195,2025-03-27 22:31:36,41763802,351.38,GBP,WITHDRAWAL,"Faster payment to Uber",REFUNDED,TELEPHONE
TX1001196,2025-03-19 13:38:30,11034289,12.59,CAD,TRANSFER,"Withdrawal for BT Group",REJECTED,DIRECT_DEBIT
TX1001197,2025-03-16 17:40:58,21902825,761.76,JPY,PAYMENT,"Standing order to Netflix",REFUNDED,BRANCH
TX1001198,2025-04-07 17:03:55,39958684,105.93,EUR,INTEREST,"International transfer to Boots",CANCELLED,TELEPHONE
TX1001199,2025-03-19 01:38:45,99917265,50.61,JPY,INTEREST,"Payment to Marks & Spencer",REJECTED,TELEPHONE
TX1001200,2025-03-29 10:40:48,15622707,5.00,JPY,INTEREST,"In-store purchase at Amazon UK",COMPLETED,STANDING_ORDER
TX1001201,2025-03-21 18:43:45,84562437,301.70,USD,FEE,"In-store purchase at HSBC Bank",REJECTED,TELEPHONE
TX1001202,2025-04-07 08:26:19,57865030,277.79,GBP,WITHDRAWAL,"In-store purchase at Spotify",COMPLETED,DIRECT_DEBIT
TX1001203,2025-03-26 14:52:33,83784902,365.83,CHF,PAYMENT,"Subscription payment to EasyJet",COMPLETED,DIRECT_DEBIT
TX1001204,2025-04-04 21:26:12,51117292,139.81,AUD,INTEREST,"Transfer to Just Eat",COMPLETED,BRANCH
TX1001205,2025-03-24 23:24:59,58527070,231.95,CHF,EXCHANGE,"Fee for service from Boots",REFUNDED,STANDING_ORDER
TX1001206,2025-03-20 22:49:46,98851919,430.11,GBP,PAYMENT,"Fee for service from Virgin Media",COMPLETED,ONLINE
TX1001207,2025-03-31 20:42:52,94525237,39.10,AUD,INTEREST,"Subscription payment to Ryanair",COMPLETED,ATM
TX1001208,2025-03-29 10:49:51,46599132,105.45,AUD,INTEREST,"Subscription payment to ASOS",COMPLETED,TELEPHONE
TX1001209,2025-03-12 01:24:53,75929259,332.72,GBP,TRANSFER,"Subscription payment to Boots",COMPLETED,MOBILE
TX1001210,2025-03-26 20:22:21,57697738,194.25,USD,FEE,"Deposit from Virgin Media",CANCELLED,ATM
TX1001211,2025-04-07 10:43:09,12626548,57.43,USD,PAYMENT,"Fee for service from EasyJet",COMPLETED,STANDING_ORDER
TX1001212,2025-04-04 23:20:33,83876919,417.40,GBP,TRANSFER,"Payment to Starbucks",PENDING,STANDING_ORDER
TX1001213,2025-03-15 03:37:30,18986070,676.91,EUR,INTEREST,"Standing order to HSBC Bank",COMPLETED,STANDING_ORDER
TX1001214,2025-03-12 15:04:35,44349236,27.59,JPY,TRANSFER,"Withdrawal for Thames Water",COMPLETED,TELEPHONE
TX1001215,2025-03-13 20:22:37,85109606,57.39,AUD,EXCHANGE,"Deposit from Netflix",COMPLETED,ONLINE
TX1001216,2025-03-29 03:04:22,35948155,14.47,JPY,EXCHANGE,"Bill payment to Marks & Spencer",COMPLETED,ATM
TX1001217,2025-04-07 07:22:29,12001665,48.13,EUR,DEPOSIT,"Direct debit for Lloyds Bank",COMPLETED,MOBILE
TX1001218,2025-04-04 15:45:17,12462771,55.79,GBP,DEPOSIT,"Faster payment to Starbucks",REFUNDED,STANDING_ORDER
TX1001219,2025-03-16 16:43:30,83640310,197.74,USD,DEPOSIT,"Transfer to Amazon UK",COMPLETED,ATM
TX1001220,2025-03-30 12:16:39,83544746,177.94,GBP,FEE,"Bill payment to Ryanair",FAILED,STANDING_ORDER
TX1001221,2025-03-31 07:28:27,89351400,509.89,JPY,TRANSFER,"Withdrawal for Marks & Spencer",COMPLETED,ONLINE
TX1001222,2025-03-30 05:03:39,12524184,192.21,GBP,PAYMENT,"International transfer to Premier Inn",COMPLETED,TELEPHONE
TX1001223,2025-03-20 05:19:57,84950189,5.00,GBP,INTEREST,"Subscription payment to Tesco",COMPLETED,STANDING_ORDER
TX1001224,2025-04-04 22:06:09,80637837,337.67,GBP,PAYMENT,"Faster payment to Marks & Spencer",COMPLETED,BRANCH
TX1001225,2025-04-06 06:49:50,54318042,151.17,AUD,FEE,"International transfer to Premier Inn",COMPLETED,BRANCH
TX1001226,2025-03-10 16:47:28,90839898,62.12,GBP,WITHDRAWAL,"Direct debit for Just Eat",CANCELLED,STANDING_ORDER
TX1001227,2025-03-18 04:07:49,33742180,202.91,USD,DEPOSIT,"International transfer to EDF Energy",COMPLETED,ATM
TX1001228,2025-03-27 16:23:42,17670622,30.41,CHF,PAYMENT,"Online purchase at Virgin Media",COMPLETED,STANDING_ORDER
TX1001229,2025-03-15 16:49:31,69179040,129.11,GBP,EXCHANGE,"Payment to ASOS",COMPLETED,STANDING_ORDER
TX1001230,2025-03-10 00:10:15,86799137,5.00,GBP,WITHDRAWAL,"Subscription payment to EasyJet",REJECTED,TELEPHONE
TX1001231,2025-03-21 22:01:00,11084770,440.73,JPY,FEE,"Exchange to Pret A Manger",COMPLETED,BRANCH
TX1001232,2025-03-19 01:30:41,33464492,125.65,GBP,WITHDRAWAL,"International transfer to Lloyds Bank",CANCELLED,ATM
TX1001233,2025-03-15 15:06:33,30324478,9.54,GBP,INTEREST,"Bill payment to Sainsbury's",COMPLETED,ATM
TX1001234,2025-04-07 01:42:16,99250706,34.08,GBP,EXCHANGE,"Online purchase at McDonald's",COMPLETED,TELEPHONE
TX1001235,2025-03-24 11:38:11,64302623,133.14,USD,FEE,"Fee for service from Pret A Manger",COMPLETED,BRANCH
TX1001236,2025-03-29 11:06:46,86094993,249.13,GBP,INTEREST,"In-store purchase at Transport for London",COMPLETED,ONLINE
TX1001237,2025-03-14 03:53:48,12548145,32.70,CHF,WITHDRAWAL,"Exchange to Ryanair",REFUNDED,TELEPHONE
TX1001238,2025-03-21 10:44:53,88738481,12.19,GBP,WITHDRAWAL,"Fee for service from ASOS",COMPLETED,TELEPHONE
TX1001239,2025-03-16 14:27:35,98641293,399.92,AUD,INTEREST,"Interest payment from Marks & Spencer",COMPLETED,DIRECT_DEBIT
TX1001240,2025-04-07 22:02:14,82677765,657.52,GBP,INTEREST,"Bill payment to Nando's",COMPLETED,TELEPHONE
TX1001241,2025-04-07 04:15:11,24083012,140.55,GBP,FEE,"Exchange to Lloyds Bank",COMPLETED,DIRECT_DEBIT
TX1001242,2025-03-24 19:26:28,73590823,11.74,GBP,FEE,"Transfer to ASOS",COMPLETED,BRANCH
TX1001243,2025-03-24 05:58:26,89570476,220.30,AUD,PAYMENT,"Subscription payment to Sainsbury's",COMPLETED,BRANCH
TX1001244,2025-03-23 14:30:42,55724188,396.15,GBP,TRANSFER,"Withdrawal for EDF Energy",CANCELLED,STANDING_ORDER
TX1001245,2025-03-26 15:55:49,64261194,473.21,JPY,FEE,"Withdrawal for Marks & Spencer",COMPLETED,TELEPHONE
TX1001246,2025-04-05 23:18:22,25170343,136.40,GBP,EXCHANGE,"Bill payment to BT Group",COMPLETED,BRANCH
TX1001247,2025-03-17 14:02:05,95733250,179.44,GBP,INTEREST,"Subscription payment to Barclays Bank",COMPLETED,ONLINE
TX1001248,2025-03-25 05:45:05,92626274,283.89,JPY,DEPOSIT,"Deposit from HSBC Bank",COMPLETED,DIRECT_DEBIT
TX1001249,2025-03-16 11:16:01,80883784,46.66,CAD,PAYMENT,"Faster payment to Ryanair",CANCELLED,DIRECT_DEBIT
TX1001250,2025-03-28 16:59:22,35164530,338.37,GBP,INTEREST,"Standing order to Just Eat",COMPLETED,BRANCH
TX1001251,2025-03-20 07:45:28,52376106,528.32,CAD,EXCHANGE,"Subscription payment to Pret A Manger",CANCELLED,BRANCH
TX1001252,2025-04-02 09:16:56,78147308,25.12,CHF,WITHDRAWAL,"Online purchase at Pret A Manger",COMPLETED,DIRECT_DEBIT
TX1001253,2025-03-11 07:28:51,12943623,54.79,EUR,INTEREST,"Direct debit for KFC",REJECTED,BRANCH
TX1001254,2025-03-11 02:02:32,62035155,151.66,GBP,FEE,"Faster payment to Sainsbury's",CANCELLED,DIRECT_DEBIT
TX1001255,2025-04-02 01:38:53,44359764,564.14,AUD,EXCHANGE,"Transfer to McDonald's",COMPLETED,ATM
TX1001256,2025-03-27 07:03:00,70899283,376.37,GBP,DEPOSIT,"International transfer to Marks & Spencer",COMPLETED,ATM
TX1001257,2025-03-23 06:55:31,43697876,106.11,CAD,EXCHANGE,"In-store purchase at Just Eat",COMPLETED,ATM
TX1001258,2025-03-30 21:23:32,61818626,11.01,USD,PAYMENT,"Faster payment to Thames Water",COMPLETED,DIRECT_DEBIT
TX1001259,2025-03-31 21:35:38,92516050,305.83,EUR,EXCHANGE,"Payment to British Airways",COMPLETED,MOBILE
TX1001260,2025-03-15 17:13:35,73762454,437.84,GBP,WITHDRAWAL,"Payment to Pret A Manger",COMPLETED,TELEPHONE
TX1001261,2025-03-20 13:48:41,69930071,222.20,GBP,INTEREST,"Faster payment to Barclays Bank",COMPLETED,MOBILE
TX1001262,2025-03-12 05:38:36,13053507,110.72,JPY,DEPOSIT,"Fee for service from BT Group",COMPLETED,TELEPHONE
TX1001263,2025-03-21 00:09:42,28461691,118.64,CAD,INTEREST,"Standing order to BT Group",REFUNDED,TELEPHONE
TX1001264,2025-04-05 03:52:27,40587025,32.28,CAD,EXCHANGE,"Online purchase at HSBC Bank",PENDING,DIRECT_DEBIT
TX1001265,2025-04-06 20:58:26,19431595,311.98,GBP,TRANSFER,"Standing order to NatWest Bank",FAILED,MOBILE
TX1001266,2025-04-07 01:12:04,22908345,183.92,AUD,FEE,"Payment to Transport for London",COMPLETED,DIRECT_DEBIT
TX1001267,2025-03-12 15:00:26,25925905,21.63,EUR,FEE,"Bill payment to John Lewis",REJECTED,STANDING_ORDER
TX1001268,2025-03-11 16:39:40,58174101,236.36,JPY,PAYMENT,"Withdrawal for Lloyds Bank",REFUNDED,TELEPHONE
TX1001269,2025-03-24 04:49:08,49663746,158.76,CAD,FEE,"Bill payment to Premier Inn",COMPLETED,DIRECT_DEBIT
TX1001270,2025-03-29 05:42:53,60698352,1086.50,GBP,TRANSFER,"Deposit from Netflix",FAILED,DIRECT_DEBIT
TX1001271,2025-04-05 07:24:42,84116549,84.43,GBP,INTEREST,"Payment to John Lewis",COMPLETED,ONLINE
TX1001272,2025-03-12 01:42:15,76631820,171.53,JPY,FEE,"Online purchase at Barclays Bank",COMPLETED,STANDING_ORDER
TX1001273,2025-04-02 20:42:39,45556505,211.59,JPY,INTEREST,"Payment to Virgin Media",COMPLETED,ONLINE
TX1001274,2025-03-14 16:00:12,81667113,185.71,GBP,PAYMENT,"Withdrawal for Thames Water",REJECTED,TELEPHONE
TX1001275,2025-03-29 17:57:54,19687095,71.41,CAD,INTEREST,"Bill payment to NatWest Bank",COMPLETED,ATM
TX1001276,2025-04-07 13:44:26,10001264,108.37,AUD,INTEREST,"Fee for service from EasyJet",REJECTED,ATM
TX1001277,2025-03-23 03:13:50,45615746,776.27,GBP,FEE,"Bill payment to Thames Water",COMPLETED,STANDING_ORDER
TX1001278,2025-04-05 05:53:30,33043438,356.36,GBP,EXCHANGE,"Standing order to Transport for London",COMPLETED,MOBILE
TX1001279,2025-04-02 07:44:15,66374171,79.55,GBP,PAYMENT,"International transfer to Tesco",CANCELLED,MOBILE
TX1001280,2025-04-05 09:04:12,46089442,240.87,GBP,DEPOSIT,"Fee for service from Vodafone UK",COMPLETED,TELEPHONE
TX1001281,2025-04-01 19:34:09,60070861,57.46,CHF,FEE,"Withdrawal for HSBC Bank",COMPLETED,DIRECT_DEBIT
TX1001282,2025-03-24 17:51:51,16037482,135.25,GBP,INTEREST,"Fee for service from EDF Energy",PENDING,BRANCH
TX1001283,2025-03-11 04:25:44,34745937,89.46,USD,DEPOSIT,"In-store purchase at Vodafone UK",COMPLETED,BRANCH
TX1001284,2025-03-19 23:54:56,21555532,104.90,GBP,WITHDRAWAL,"Payment to Barclays Bank",COMPLETED,ATM
TX1001285,2025-03-18 04:36:27,68737358,152.57,GBP,EXCHANGE,"Fee for service from Lloyds Bank",COMPLETED,MOBILE
TX1001286,2025-03-27 09:24:51,38273123,347.56,CHF,WITHDRAWAL,"Bill payment to Vodafone UK",COMPLETED,TELEPHONE
TX1001287,2025-03-16 16:39:12,58862070,30.72,AUD,TRANSFER,"Payment to McDonald's",COMPLETED,TELEPHONE
TX1001288,2025-04-01 05:13:17,79714558,140.57,CAD,EXCHANGE,"Fee for service from Ryanair",COMPLETED,ONLINE
TX1001289,2025-03-18 18:02:35,93841056,40.96,GBP,INTEREST,"Bill payment to Pret A Manger",COMPLETED,BRANCH
TX1001290,2025-03-29 14:56:47,33633225,430.18,USD,TRANSFER,"Bill payment to Boots",COMPLETED,DIRECT_DEBIT
TX1001291,2025-03-22 01:15:24,88557661,424.68,JPY,WITHDRAWAL,"Subscription payment to EDF Energy",COMPLETED,TELEPHONE
TX1001292,2025-03-13 15:08:25,20731635,210.88,CAD,FEE,"Bill payment to Starbucks",COMPLETED,STANDING_ORDER
TX1001293,2025-04-08 07:43:42,86656990,64.51,AUD,FEE,"Fee for service from KFC",COMPLETED,DIRECT_DEBIT
TX1001294,2025-04-02 06:13:53,69384188,215.56,CAD,EXCHANGE,"Faster payment to Pret A Manger",COMPLETED,DIRECT_DEBIT
TX1001295,2025-04-06 15:27:01,12310340,77.47,GBP,INTEREST,"Interest payment from EasyJet",COMPLETED,ATM
TX1001296,2025-03-14 22:55:34,11574722,99.44,JPY,EXCHANGE,"Interest payment from BT Group",REJECTED,STANDING_ORDER
TX1001297,2025-03-30 17:10:42,47450408,143.11,GBP,EXCHANGE,"Payment to Boots",COMPLETED,ATM
TX1001298,2025-03-16 18:49:30,90328339,136.26,AUD,WITHDRAWAL,"In-store purchase at Lloyds Bank",COMPLETED,TELEPHONE
TX1001299,2025-03-11 23:12:56,56796711,148.02,JPY,EXCHANGE,"Deposit from NatWest Bank",COMPLETED,MOBILE
TX1001300,2025-03-15 22:10:45,53708216,108.60,AUD,INTEREST,"Deposit from Boots",COMPLETED,DIRECT_DEBIT
TX1001301,2025-04-08 19:43:06,11605594,79.17,JPY,WITHDRAWAL,"Subscription payment to Just Eat",COMPLETED,BRANCH
TX1001302,2025-03-22 05:13:51,38684876,641.23,GBP,DEPOSIT,"Transfer to Premier Inn",COMPLETED,MOBILE
TX1001303,2025-03-24 14:59:09,79098274,5.00,JPY,INTEREST,"Exchange to Vodafone UK",COMPLETED,STANDING_ORDER
TX1001304,2025-03-22 14:36:26,20271102,467.49,CHF,FEE,"Bill payment to Barclays Bank",COMPLETED,DIRECT_DEBIT
TX1001305,2025-04-08 07:59:28,89827579,548.20,GBP,TRANSFER,"Transfer to BT Group",REFUNDED,DIRECT_DEBIT
TX1001306,2025-04-04 13:59:49,58988672,5.51,GBP,FEE,"Exchange to Ryanair",COMPLETED,ONLINE
TX1001307,2025-03-24 23:04:21,94318613,180.66,GBP,FEE,"International transfer to Netflix",COMPLETED,ONLINE
TX1001308,2025-03-29 01:33:34,27494582,15.87,USD,WITHDRAWAL,"Interest payment from Uber",COMPLETED,ONLINE
TX1001309,2025-03-27 14:49:09,76907662,166.98,GBP,WITHDRAWAL,"Fee for service from Ryanair",PENDING,MOBILE
TX1001310,2025-03-09 23:32:35,74381000,23.26,CHF,FEE,"Faster payment to Costa Coffee",COMPLETED,STANDING_ORDER
TX1001311,2025-03-11 03:30:18,28389048,47.36,JPY,TRANSFER,"Withdrawal for Thames Water",COMPLETED,ATM
TX1001312,2025-03-28 04:55:08,89294308,235.10,USD,EXCHANGE,"Transfer to Ryanair",PENDING,DIRECT_DEBIT
TX1001313,2025-03-31 18:52:02,51582842,5.00,CHF,INTEREST,"Deposit from Marks & Spencer",COMPLETED,TELEPHONE
TX1001314,2025-03-18 01:55:41,76536530,271.09,GBP,FEE,"Withdrawal for Premier Inn",COMPLETED,BRANCH
TX1001315,2025-03-22 02:05:04,83572121,73.48,JPY,DEPOSIT,"Standing order to Ryanair",COMPLETED,STANDING_ORDER
